popularity,vote_average,vote_count,original_title,release_year,release_month,release_day,release_weekday,is_weekend_release,years_since_release,overview_length,title_length,vote_power,rating_power
22.58,7.1,2081,8628.0,2002,3,1,4,0,21,123,16,54.25169816914188,54.25169816914188
40.024,7.1,323,6627.0,2024,11,27,2,0,-1,151,14,41.043278962125534,41.043278962125534
21.053,7.144,4499,1968.0,2019,10,30,2,0,4,256,12,60.094132635618095,60.094132635618095
14.125,7.144,1080,5860.0,2015,6,11,3,0,8,224,8,49.9054251452145,49.9054251452145
15.427,7.1,832,7131.0,2017,8,11,4,0,6,499,16,47.74773885938458,47.74773885938458
20.937,7.144,12080,6090.0,2012,11,16,4,0,11,416,23,67.14923679856776,67.14923679856776
22.992,7.1,571,9089.0,1993,7,10,5,1,30,311,27,45.07888683879656,45.07888683879656
19.745,7.144,1928,566.0,2008,9,16,1,0,15,282,24,54.04262410019853,54.04262410019853
10.136,7.1,426,6217.0,2005,2,13,6,1,18,614,32,43.00316649392323,43.00316649392323
16.242,7.1,1163,2439.0,2005,7,14,3,0,18,382,34,50.12328516086882,50.12328516086882
11.185,7.1,308,9155.0,2021,4,11,6,1,2,213,5,40.706723065973996,40.706723065973996
9.83,7.1,830,6476.0,2020,2,24,0,0,3,213,17,47.73067154347368,47.73067154347368
14.208,7.1,512,1815.0,2017,3,3,4,0,6,84,22,44.305958500712464,44.305958500712464
10.263,7.143,1190,7725.0,2019,3,7,3,0,4,235,28,50.5906444309049,50.5906444309049
24.642,7.1,1056,6553.0,2012,1,13,4,0,11,605,18,49.43864889967868,49.43864889967868
20.007,7.1,2562,7365.0,1988,11,18,4,0,35,337,20,55.7274294571849,55.7274294571849
15.153,7.141,737,9255.0,2004,9,23,3,0,19,285,5,47.15876285147198,47.15876285147198
11.559,7.1,1345,320.0,2007,9,14,4,0,16,397,19,51.15473682245318,51.15473682245318
31.71,7.1,6286,6260.0,1994,6,9,3,0,29,613,5,62.09829894751973,62.09829894751973
13.322,7.142,697,8396.0,2024,4,18,3,0,-1,267,21,46.76738083192887,46.76738083192887
9.666,7.1,310,9011.0,2021,12,16,3,0,2,161,12,40.75252967647256,40.75252967647256
9.604,7.1,406,880.0,2007,11,12,0,0,16,253,27,42.66257361664242,42.66257361664242
8.833,7.141,692,3331.0,2014,4,20,6,1,9,211,12,46.7094952242151,46.7094952242151
21.592,7.141,9372,8408.0,2000,11,22,2,0,23,273,11,65.30864744098466,65.30864744098466
25.656,7.1,633,2390.0,2022,4,13,2,0,1,537,10,45.8095475765043,45.8095475765043
14.368,7.14,2236,6854.0,2018,11,22,3,0,5,140,24,55.07004146503952,55.07004146503952
14.32,7.1,976,2395.0,2015,10,1,3,0,8,177,21,48.879855229503754,48.879855229503754
7.329,7.14,658,3818.0,1981,12,9,2,0,42,203,9,46.3437660363479,46.3437660363479
15.432,7.14,368,7458.0,1980,11,1,5,1,43,480,20,42.20308803844936,42.20308803844936
11.223,7.1,505,8825.0,1968,7,17,2,0,55,210,16,44.208410351941005,44.208410351941005
35.198,7.14,3899,6464.0,1978,12,14,3,0,45,208,8,59.038745281320644,59.038745281320644
20.541,7.14,1170,1263.0,1968,10,17,3,0,55,427,7,50.4484794160877,50.4484794160877
7.11,7.1,327,8134.0,2016,10,20,3,0,7,574,24,41.130396619527424,41.130396619527424
28.252,7.139,10400,6039.0,2011,11,22,1,0,12,207,34,66.03330299604703,66.03330299604703
57.217,7.139,2293,9231.0,2001,7,5,3,0,22,136,4,55.24195535320403,55.24195535320403
14.441,7.1,654,5528.0,2000,11,22,2,0,23,331,6,46.04091017301028,46.04091017301028
29.274,7.139,1846,2581.0,1995,4,26,2,0,28,145,6,53.694689060642375,53.694689060642375
10.554,7.1,434,2139.0,2006,2,24,4,0,17,116,16,43.134956820729656,43.134956820729656
12.251,7.1,345,6108.0,1956,12,1,5,1,67,266,26,41.50971530290985,41.50971530290985
28.979,7.1,2374,1884.0,2015,7,31,4,0,8,265,11,55.18654428692806,55.18654428692806
18.556,7.1,515,9307.0,2014,11,15,5,1,9,306,9,44.3473580349191,44.3473580349191
10.641,7.138,683,939.0,2013,5,1,2,0,10,154,5,46.596563615989766,46.596563615989766
9.767,7.138,560,8097.0,1956,12,22,5,1,67,124,13,45.181547823621,45.181547823621
25.938,7.138,3269,7097.0,1981,7,10,4,0,42,293,21,57.764588093656094,57.764588093656094
11.35,7.137,703,5519.0,2019,11,27,2,0,4,186,12,46.795727127899944,46.795727127899944
25.449,7.1,1299,8004.0,2019,1,10,3,0,4,309,10,50.90784875849236,50.90784875849236
12.158,7.1,383,1212.0,2017,7,27,3,0,6,191,12,42.24956212337286,42.24956212337286
19.386,7.1,691,200.0,2019,8,27,1,0,4,121,13,46.43106028488545,46.43106028488545
14.397,7.1,1544,7183.0,2006,9,28,3,0,17,205,12,52.1337322442561,52.1337322442561
18.968,7.137,1563,535.0,1987,3,6,4,0,36,247,11,52.492648710928215,52.492648710928215
24.825,7.137,7364,131.0,2002,11,8,4,0,21,293,6,63.551376025335955,63.551376025335955
8.426,7.1,402,1572.0,2017,8,4,4,0,6,322,8,42.59244958982144,42.59244958982144
10.679,7.136,1040,574.0,2016,8,12,4,0,7,145,10,49.58047892163642,49.58047892163642
39.12,7.136,309,723.0,2001,6,27,2,0,22,378,8,40.93617991481152,40.93617991481152
23.02,7.136,1433,4777.0,1974,11,22,4,0,49,147,28,51.86603947899466,51.86603947899466
32.24,7.1,4238,7619.0,2020,7,10,4,0,3,152,13,59.29978696660372,59.29978696660372
47.956,7.135,8356,748.0,2020,1,15,2,0,3,248,17,64.43514892666025,64.43514892666025
15.47,7.1,319,5908.0,2003,3,4,1,0,20,116,41,40.95507907013578,40.95507907013578
35.42,7.134,4083,6716.0,2018,11,9,4,0,5,342,28,59.31801276701603,59.31801276701603
9.106,7.1,406,9120.0,2017,9,26,1,0,6,435,21,42.66257361664242,42.66257361664242
13.294,7.1,994,8135.0,1993,4,9,4,0,30,283,15,49.00947343382601,49.00947343382601
44.751,7.132,344,8988.0,2024,7,3,2,0,-1,294,3,41.676158782267656,41.676158782267656
12.914,7.1,508,6346.0,2008,3,11,1,0,15,388,26,44.25038091750871,44.25038091750871
31.227,7.1,1809,4245.0,1997,9,27,5,1,26,261,6,53.25768308224508,53.25768308224508
20.902,7.132,1700,9019.0,2003,1,21,1,0,20,159,7,53.054745396967284,53.054745396967284
15.533,7.131,612,1058.0,2023,2,13,0,0,0,289,10,45.76936035816113,45.76936035816113
33.632,7.1,4622,2821.0,2020,7,29,2,0,3,412,9,59.9154737803164,59.9154737803164
11.036,7.131,1812,8041.0,2013,6,6,3,0,10,233,16,53.50202618089284,53.50202618089284
11.282,7.131,438,437.0,2005,2,8,1,0,18,185,17,43.38856531463905,43.38856531463905
31.186,7.131,4769,7799.0,1996,6,7,4,0,27,314,8,60.40029439466531,60.40029439466531
28.606,7.131,5002,7093.0,2016,11,24,3,0,7,371,11,60.74038196492239,60.74038196492239
5.614,7.13,397,8402.0,1980,1,19,5,1,43,285,14,42.68340279767804,42.68340279767804
8.459,7.132,474,9128.0,2001,5,26,5,1,22,485,6,43.95676118237506,43.95676118237506
22.682,7.1,2803,7239.0,2018,7,5,3,0,5,229,25,56.36549596189681,56.36549596189681
13.464,7.129,1134,4447.0,1964,7,17,4,0,59,148,6,50.14815155236762,50.14815155236762
13.785,7.127,3077,6081.0,2016,12,23,4,0,7,177,7,57.244315685720416,57.244315685720416
18.534,7.1,2242,9298.0,2002,7,19,4,0,21,127,5,54.78054369509347,54.78054369509347
9.46,7.127,524,6345.0,2008,7,29,1,0,15,115,19,44.6392394174905,44.6392394174905
13.468,7.123,1580,9050.0,2000,3,3,4,0,23,341,7,52.466684839443076,52.466684839443076
9.305,7.127,510,1835.0,1994,5,4,2,0,29,99,20,44.4466060693818,44.4466060693818
6.125,7.126,1204,7688.0,2017,11,4,5,1,6,224,9,50.553517512059805,50.553517512059805
21.359,7.1,866,9016.0,2005,8,11,3,0,18,230,9,48.03177673514184,48.03177673514184
20.631,7.124,1451,6984.0,1991,3,1,4,0,32,103,9,51.86768681992089,51.86768681992089
15.642,7.124,2381,5489.0,2002,10,11,4,0,21,125,16,55.394056522396205,55.394056522396205
18.285,7.1,528,7975.0,1986,8,8,4,0,37,199,27,44.52401786619392,44.52401786619392
40.632,7.1,6466,2822.0,1984,6,8,4,0,39,215,8,62.29871997027081,62.29871997027081
31.222,7.1,2518,4588.0,2019,11,6,2,0,4,137,6,55.604482662103536,55.604482662103536
12.964,7.1,903,1805.0,1988,9,23,4,0,35,431,12,48.32848845878445,48.32848845878445
61.828,7.122,8297,344.0,2019,4,11,3,0,4,333,5,64.26728852195862,64.26728852195862
28.441,7.122,8014,7593.0,2016,5,15,6,1,7,117,13,64.0201570032409,64.0201570032409
29.136,7.122,11736,3655.0,2010,3,26,4,0,13,182,8,66.73671185464109,66.73671185464109
8.802,7.122,385,7008.0,2002,11,22,4,0,21,384,18,42.41747374532853,42.41747374532853
16.202,7.122,1932,4141.0,1993,1,27,2,0,30,428,13,53.89095242892173,53.89095242892173
7.716,7.1,448,8642.0,1995,9,10,6,1,28,131,24,43.35986250297,43.35986250297
9.507,7.123,1148,3771.0,2002,6,19,2,0,21,196,19,50.193268560116685,50.193268560116685
54.301,7.122,7503,6180.0,1938,1,14,4,0,85,256,31,63.55096979666612,63.55096979666612
13.343,7.1,348,2832.0,2022,8,10,2,0,1,122,18,41.57101064763723,41.57101064763723
24.523,7.1,2087,7184.0,2022,11,24,3,0,1,117,43,54.27212983791795,54.27212983791795
19.388,7.1,945,1250.0,1998,1,20,1,0,25,190,11,48.65092224026833,48.65092224026833
14.276,7.121,2428,3548.0,2002,2,15,4,0,21,308,6,55.50986792942447,55.50986792942447
10.451,7.1,305,260.0,1954,10,1,4,0,69,123,14,40.6374542238619,40.6374542238619
25.278,7.1,3319,8016.0,2000,4,21,4,0,23,122,19,57.56481243956479,57.56481243956479
8.674,7.1,308,709.0,2022,2,11,4,0,1,152,14,40.706723065973996,40.706723065973996
11.927,7.12,395,5301.0,2021,6,2,2,0,2,293,12,42.587669184131904,42.587669184131904
14.729,7.12,486,5232.0,2012,9,14,4,0,11,132,15,44.06044055634804,44.06044055634804
5.947,7.1,325,5593.0,2012,5,4,4,0,11,242,7,41.08697140770362,41.08697140770362
9.86,7.12,413,3182.0,2010,8,26,3,0,13,156,6,42.90416573363624,42.90416573363624
18.15,7.1,3547,5640.0,2010,3,11,3,0,13,308,11,58.03638933834923,58.03638933834923
11.954,7.1,468,4830.0,2023,10,18,2,0,0,151,4,43.66927965596858,43.66927965596858
13.585,7.1,783,7519.0,2021,2,12,4,0,2,113,30,47.31730404448789,47.31730404448789
11.583,7.1,502,855.0,2019,3,31,6,1,4,215,38,44.16619020770815,44.16619020770815
15.044,7.1,341,9135.0,2000,3,4,5,1,23,803,5,41.427156233144494,41.427156233144494
6.744,7.1,452,5855.0,1989,11,24,4,0,34,168,12,43.42283409092954,43.42283409092954
10.369,7.119,818,6488.0,1941,11,14,4,0,82,246,9,47.75485059295,47.75485059295
46.814,7.119,4994,6048.0,2007,3,22,3,0,16,577,7,60.62677576781741,60.62677576781741
11.376,7.1,882,7860.0,2016,9,19,0,0,7,134,23,48.16160892428811,48.16160892428811
17.99,7.1,2993,7528.0,2012,9,14,4,0,11,247,10,56.83099551135497,56.83099551135497
7.815,7.118,937,3426.0,2003,2,8,5,1,20,398,15,48.71381213702631,48.71381213702631
34.698,7.1,5339,3933.0,1955,6,22,2,0,68,210,18,60.93916461687511,60.93916461687511
12.462,7.117,866,3829.0,2014,12,3,2,0,9,589,9,48.14678239774711,48.14678239774711
7.301,7.117,545,1802.0,2004,9,29,2,0,19,130,16,44.85573925037649,44.85573925037649
12.808,7.1,1150,6926.0,1982,12,17,4,0,41,219,16,50.04354350192536,50.04354350192536
10.288,7.117,2260,5316.0,1998,7,10,4,0,25,112,2,54.968594115202315,54.968594115202315
15.349,7.116,1710,562.0,2015,12,30,2,0,8,112,9,52.977433577016846,52.977433577016846
20.169,7.1,3336,1444.0,2014,5,8,3,0,9,426,4,57.60107509913475,57.60107509913475
11.026,7.116,1652,5785.0,2012,7,25,2,0,11,405,11,52.73202994809441,52.73202994809441
10.306,7.1,567,830.0,1967,5,25,3,0,56,394,20,45.029062072920176,45.029062072920176
8.807,7.116,1447,5025.0,2009,4,15,2,0,14,179,28,51.78981088508132,51.78981088508132
10.671,7.1,444,1300.0,2008,12,5,4,0,15,239,16,43.2963274033803,43.2963274033803
42.822,7.115,2586,1660.0,2023,3,1,2,0,0,444,9,55.9114785062536,55.9114785062536
9.013,7.1,304,3941.0,2020,1,31,4,0,3,106,9,40.614213613912625,40.614213613912625
22.904,7.1,802,9127.0,2017,7,8,5,1,6,215,8,47.48731846902201,47.48731846902201
11.787,7.1,571,5117.0,2019,6,28,4,0,4,237,7,45.07888683879656,45.07888683879656
5.97,7.1,1013,4145.0,2010,9,29,2,0,13,442,22,49.14377310747301,49.14377310747301
12.838,7.1,766,6610.0,1983,11,20,6,1,40,181,19,47.161656289707516,47.161656289707516
20.532,7.1,1084,4386.0,1973,12,13,3,0,50,245,12,49.62428038841937,49.62428038841937
17.582,7.114,363,488.0,2021,12,25,5,1,2,148,17,41.95235261436777,41.95235261436777
10.934,7.1,472,4487.0,2019,10,9,2,0,4,263,17,43.72957725829272,43.72957725829272
11.244,7.114,573,3625.0,2015,6,18,3,0,8,140,33,45.1926055254174,45.1926055254174
8.125,7.1,994,5856.0,2014,8,14,3,0,9,239,10,49.00947343382601,49.00947343382601
15.868,7.1,2651,1450.0,2002,12,10,1,0,21,154,7,55.96979239427085,55.96979239427085
9.123,7.113,1898,5241.0,2016,11,17,3,0,7,171,8,53.69662532200779,53.69662532200779
10.412,7.1,324,8674.0,1993,6,9,2,0,30,107,29,41.065158794541134,41.065158794541134
10.47,7.1,351,6668.0,1960,10,23,6,1,63,191,9,41.631781346746486,41.631781346746486
14.282,7.113,1537,924.0,2007,9,26,2,0,16,200,34,52.196887961416536,52.196887961416536
9.101,7.1,829,1906.0,2004,4,7,2,0,19,176,11,47.72212247561357,47.72212247561357
12.249,7.113,2017,3010.0,2000,3,17,4,0,23,178,13,54.12894983509811,54.12894983509811
9.782,7.1,341,615.0,1988,10,21,4,0,35,117,5,41.427156233144494,41.427156233144494
23.347,7.112,726,1913.0,2022,11,23,2,0,1,170,8,46.86044510821839,46.86044510821839
40.606,7.1,8017,6098.0,2016,11,23,2,0,7,124,4,63.8250544817374,63.8250544817374
10.743,7.1,461,3269.0,1980,12,20,5,1,43,142,19,43.562510726680344,43.562510726680344
11.778,7.112,1501,8447.0,2006,4,28,4,0,17,176,9,52.021099743488854,52.021099743488854
14.258,7.111,1741,2400.0,2021,7,14,2,0,2,214,17,53.06789369835992,53.06789369835992
98.021,7.111,10242,7435.0,2019,7,12,4,0,4,466,13,65.6654616015682,65.6654616015682
13.535,7.11,3548,6977.0,2017,3,12,6,1,6,192,19,58.1201343953166,58.1201343953166
10.308,7.11,965,1310.0,2014,4,11,4,0,9,116,7,48.868194861251006,48.868194861251006
15.177,7.1,543,2616.0,1998,10,23,4,0,25,146,12,44.722539652677185,44.722539652677185
14.277,7.1,548,2076.0,1989,10,20,4,0,34,308,16,44.78749893471766,44.78749893471766
15.584,7.109,514,6822.0,2023,10,6,4,0,0,275,10,44.389782496818505,44.389782496818505
15.735,7.109,1917,6306.0,2014,10,9,3,0,9,148,11,53.73720295794702,53.73720295794702
8.963,7.1,580,8039.0,2010,9,10,4,0,13,338,7,45.189730373648565,45.189730373648565
7.771,7.1,526,2473.0,1970,9,12,5,1,53,172,16,44.49712389464367,44.49712389464367
10.805,7.109,632,1041.0,2009,10,16,4,0,14,337,14,45.856394231022946,45.856394231022946
13.928,7.1,695,8689.0,2000,4,27,3,0,23,343,18,46.47198258837438,46.47198258837438
35.123,7.1,5041,7251.0,1996,6,21,4,0,27,313,27,60.531462565009846,60.531462565009846
14.02,7.109,389,3177.0,2005,7,22,4,0,18,110,13,42.41333716843033,42.41333716843033
28.887,7.109,2828,8587.0,2005,9,15,3,0,18,443,46,56.50004696338284,56.50004696338284
26.579,7.108,5804,7309.0,2020,2,26,2,0,3,223,17,61.6013035474902,61.6013035474902
6.631,7.108,1567,4120.0,2010,10,20,2,0,13,273,20,52.297509476070786,52.297509476070786
17.093,7.108,1106,2446.0,2000,12,21,3,0,23,315,17,49.82287869369299,49.82287869369299
25.495,7.1,6892,4297.0,2003,9,7,6,1,20,156,13,62.75165794848812,62.75165794848812
9.002,7.1,499,4827.0,2021,12,15,2,0,2,524,7,44.123717498797554,44.123717498797554
23.364,7.106,2339,185.0,2017,4,24,0,0,6,255,13,55.12768151654751,55.12768151654751
13.287,7.1,761,2714.0,1998,1,31,5,1,25,135,3,47.11522054537519,47.11522054537519
20.586,7.1,768,1031.0,1992,9,2,2,0,31,102,11,47.18014588349007,47.18014588349007
43.052,7.1,3822,5179.0,2014,11,24,0,0,9,152,10,58.566414209244535,58.566414209244535
30.989,7.1,1569,4858.0,1983,7,29,4,0,40,134,27,52.247699378230706,52.247699378230706
7.637,7.1,1108,3293.0,2019,1,31,3,0,4,239,11,49.779619310187606,49.779619310187606
14.184,7.104,1222,8206.0,2017,9,1,4,0,6,408,7,50.50277741192167,50.50277741192167
16.415,7.104,4374,6181.0,2016,9,15,3,0,7,81,7,59.557533418616345,59.557533418616345
6.778,7.1,417,8666.0,2013,5,2,3,0,10,236,16,42.85191817092577,42.85191817092577
8.311,7.1,751,6533.0,1969,8,18,0,0,54,149,22,47.02142790004386,47.02142790004386
15.629,7.1,755,4269.0,2005,6,3,4,0,18,398,16,47.05909377087468,47.05909377087468
55.058,7.104,7365,1607.0,2005,2,8,1,0,18,274,11,63.2584922091236,63.2584922091236
9.533,7.1,434,2171.0,2018,9,28,4,0,5,342,8,43.134956820729656,43.134956820729656
11.272,7.1,668,6439.0,2018,3,23,4,0,5,654,26,46.19106682691042,46.19106682691042
12.265,7.1,959,9409.0,2009,4,30,3,0,14,303,2,48.75522631967936,48.75522631967936
15.684,7.1,677,4573.0,1999,10,31,6,1,24,186,30,46.285945744376804,46.285945744376804
10.279,7.1,338,3317.0,1994,12,16,4,0,29,422,16,41.364600762401196,41.364600762401196
28.024,7.103,755,9211.0,1971,10,23,5,1,52,393,4,47.07897789500323,47.07897789500323
8.922,7.102,990,2333.0,1966,9,7,2,0,57,251,14,48.994670622811576,48.994670622811576
6.168,7.1,509,3882.0,2019,12,19,3,0,4,367,14,44.264316152600436,44.264316152600436
25.858,7.1,357,542.0,1983,1,1,5,1,40,124,5,41.75178420344497,41.75178420344497
37.628,7.101,5899,5328.0,1940,2,23,4,0,83,51,9,61.65590687987595,61.65590687987595
7.971,7.1,373,5822.0,1998,9,24,3,0,25,110,8,42.06221616164318,42.06221616164318
10.39,7.1,578,7119.0,1972,12,13,2,0,51,89,11,45.16524759076827,45.16524759076827
18.35,7.101,903,7696.0,1972,12,1,4,0,51,86,22,48.33529528814484,48.33529528814484
29.594,7.1,473,9169.0,2010,7,31,5,1,13,461,29,43.74457198403504,43.74457198403504
8.504,7.1,506,3916.0,2001,3,9,4,0,22,115,20,44.2224281254974,44.2224281254974
12.57,7.1,889,9246.0,1998,1,17,5,1,25,457,3,48.21767238535592,48.21767238535592
15.829,7.1,1521,2424.0,1989,4,21,4,0,34,232,15,52.02724182279358,52.02724182279358
22.853,7.1,1084,7029.0,2022,3,11,4,0,1,229,19,49.62428038841937,49.62428038841937
13.037,7.1,449,6475.0,2020,8,23,6,1,3,300,25,43.375657837626996,43.375657837626996
11.661,7.099,951,6349.0,2014,3,21,4,0,9,621,10,48.6889531819839,48.6889531819839
11.35,7.099,460,1163.0,2007,10,28,6,1,16,430,5,43.54099270723321,43.54099270723321
21.809,7.099,1962,4926.0,1990,2,21,2,0,33,165,6,53.8262450501686,53.8262450501686
18.389,7.099,900,4988.0,2006,12,25,0,0,17,212,18,48.29808382376159,48.29808382376159
15.56,7.098,2115,7583.0,1998,7,29,2,0,25,412,14,54.35139326455919,54.35139326455919
12.148,7.1,302,7454.0,1927,2,14,0,0,96,251,37,40.567502919116514,40.567502919116514
14.53,7.1,667,8201.0,1985,11,1,4,0,38,175,23,46.18044603211018,46.18044603211018
18.679,7.096,1153,7640.0,2022,2,25,4,0,1,307,10,50.03382111639485,50.03382111639485
12.582,7.1,799,7722.0,1968,3,18,0,0,55,329,13,47.46074326644228,47.46074326644228
13.585,7.096,912,2575.0,1972,5,25,3,0,51,140,6,48.371557808701894,48.371557808701894
16.296,7.1,3381,4406.0,2018,7,18,2,0,5,186,27,57.69617995915553,57.69617995915553
42.778,7.095,10149,378.0,2019,5,22,2,0,4,244,7,65.45299964481417,65.45299964481417
39.615,7.1,7896,4499.0,2018,1,10,2,0,5,367,27,63.71709135843282,63.71709135843282
9.665,7.1,371,5899.0,2000,10,3,1,0,23,175,33,42.024146365339334,42.024146365339334
10.815,7.095,479,1236.0,2000,12,13,2,0,23,160,7,43.80301240718424,43.80301240718424
35.037,7.1,319,4069.0,2024,9,12,3,0,-1,152,3,40.95507907013578,40.95507907013578
90.179,7.1,1282,3239.0,2024,5,8,2,0,-1,155,2,50.814390188771014,50.814390188771014
7.877,7.094,677,3076.0,2019,9,28,5,1,4,174,9,46.24683086064917,46.24683086064917
14.318,7.094,1694,6075.0,2004,10,22,4,0,19,202,8,52.746997312564424,52.746997312564424
8.539,7.1,401,8870.0,1970,3,26,3,0,53,302,15,42.57480982919505,42.57480982919505
64.413,7.1,3785,8778.0,2023,12,6,2,0,0,228,5,58.4973638555618,58.4973638555618
45.565,7.093,6312,6646.0,2016,10,13,3,0,7,139,14,62.06634801246157,62.06634801246157
35.401,7.093,9999,4650.0,2011,12,7,2,0,12,523,36,65.32894425842707,65.32894425842707
10.493,7.1,627,1262.0,1994,10,14,4,0,29,475,21,45.74203518192421,45.74203518192421
42.895,7.093,5227,7228.0,2006,12,5,1,0,17,252,11,60.72873444215999,60.72873444215999
10.485,7.092,2571,1594.0,2015,11,12,3,0,8,384,10,55.68949799335546,55.68949799335546
7.248,7.1,310,327.0,1949,11,18,4,0,74,197,10,40.75252967647256,40.75252967647256
13.513,7.1,1200,8232.0,1984,6,8,4,0,39,432,11,50.34545973676788,50.34545973676788
17.9,7.1,694,1790.0,2020,12,14,0,0,3,216,21,46.461774103510024,46.461774103510024
14.15,7.1,307,9285.0,2019,6,7,4,0,4,729,5,40.683708459112374,40.683708459112374
11.581,7.1,410,4178.0,2001,10,25,3,0,22,199,15,42.73201182292326,42.73201182292326
18.144,7.1,1302,8365.0,2022,9,23,4,0,1,150,3,50.9242144975864,50.9242144975864
41.593,7.1,791,5073.0,2018,12,11,1,0,5,160,20,47.389385881882426,47.389385881882426
21.732,7.1,1714,8757.0,1985,2,8,4,0,38,357,7,52.874895353160284,52.874895353160284
19.86,7.1,1511,7191.0,2020,5,1,4,0,3,237,14,51.98043875285029,51.98043875285029
21.886,7.1,816,5300.0,2021,3,25,3,0,2,191,27,47.61003757350602,47.61003757350602
57.739,7.089,13207,4397.0,2014,5,28,2,0,9,612,10,67.26452933991814,67.26452933991814
5.149,7.1,348,5803.0,2011,2,2,2,0,12,119,8,41.57101064763723,41.57101064763723
9.211,7.089,1755,8677.0,2009,6,19,4,0,14,402,14,52.9604570652688,52.9604570652688
11.45,7.1,598,2151.0,1970,12,18,4,0,53,166,7,45.406357346619686,45.406357346619686
7.941,7.088,441,7936.0,2018,1,20,5,1,5,155,8,43.175204444166724,43.175204444166724
21.268,7.1,504,6402.0,2015,1,23,4,0,8,142,13,44.194364847855056,44.194364847855056
6.208,7.088,680,4295.0,2015,5,29,4,0,8,221,12,46.23900962598774,46.23900962598774
11.755,7.088,426,1683.0,1977,1,29,5,1,46,680,13,42.930485085764495,42.930485085764495
23.744,7.1,1200,9448.0,2003,6,13,4,0,20,241,6,50.34545973676788,50.34545973676788
18.353,7.087,554,9456.0,2021,7,23,4,0,2,107,7,44.78252702212098,44.78252702212098
14.819,7.1,447,9395.0,2014,5,29,3,0,9,159,6,43.34403195014639,43.34403195014639
50.555,7.087,514,5205.0,1991,2,13,2,0,32,299,7,44.2524108250039,44.2524108250039
17.641,7.1,312,7723.0,1966,11,1,1,0,57,114,17,40.798042652835086,40.798042652835086
19.806,7.1,414,5530.0,1951,11,8,3,0,72,181,9,42.80077749363795,42.80077749363795
5.943,7.1,463,5673.0,2014,11,12,2,0,9,197,7,43.59318032080641,43.59318032080641
22.497,7.085,407,7636.0,2023,10,19,3,0,0,202,14,42.589827930653485,42.589827930653485
8.234,7.1,355,9269.0,2017,7,16,6,1,6,169,13,41.71200818904941,41.71200818904941
19.444,7.1,6407,7509.0,2015,8,13,3,0,8,468,23,62.233647670112184,62.233647670112184
14.889,7.1,606,4619.0,2004,2,6,4,0,19,309,7,45.500554416522434,45.500554416522434
9.628,7.1,424,4000.0,2011,5,18,2,0,12,95,16,42.96983309936336,42.96983309936336
14.535,7.084,2887,7592.0,2010,11,18,3,0,13,350,19,56.44757533809008,56.44757533809008
10.571,7.1,449,3196.0,1953,2,13,4,0,70,180,9,43.375657837626996,43.375657837626996
9.224,7.1,338,6480.0,2001,10,17,2,0,22,123,14,41.364600762401196,41.364600762401196
13.285,7.1,1192,69.0,2018,10,4,3,0,5,262,7,50.298007596895204,50.298007596895204
15.003,7.082,2915,7427.0,2004,12,10,4,0,19,435,34,56.499970035536386,56.499970035536386
10.414,7.1,1871,2666.0,2004,7,28,2,0,19,399,12,53.49681486496651,53.49681486496651
13.215,7.082,374,8991.0,2012,6,22,4,0,11,98,30,41.97449011592245,41.97449011592245
12.442,7.1,330,375.0,2006,4,28,4,0,17,382,19,41.195040465177144,41.195040465177144
11.629,7.1,419,6524.0,1991,10,23,2,0,32,306,15,42.88580845006964,42.88580845006964
33.882,7.082,5715,5894.0,2003,10,3,4,0,20,383,14,61.26655578555038,61.26655578555038
10.827,7.1,352,7678.0,1925,9,22,1,0,98,127,24,41.65192320422641,41.65192320422641
14.171,7.081,302,3848.0,2023,11,8,2,0,0,260,28,40.45894199581184,40.45894199581184
41.452,7.1,402,9227.0,2023,7,15,5,1,0,266,10,42.59244958982144,42.59244958982144
34.997,7.081,7610,31.0,2010,11,12,4,0,13,173,9,63.285374275581404,63.285374275581404
25.344,7.1,2093,7470.0,1987,7,31,4,0,36,133,13,54.29250287915642,54.29250287915642
25.138,7.1,617,8278.0,2014,10,9,3,0,9,145,5,45.6280680479496,45.6280680479496
8.858,7.079,626,8821.0,2023,8,2,2,0,0,173,7,45.59546056114045,45.59546056114045
10.636,7.1,458,8960.0,2017,9,22,4,0,6,210,7,43.51625649142987,43.51625649142987
4.881,7.1,519,5814.0,2015,2,18,2,0,8,143,7,44.40218456218586,44.40218456218586
19.615,7.1,4637,3862.0,2013,10,9,2,0,10,237,33,59.93847347648989,59.93847347648989
14.2,7.1,451,9004.0,2006,1,26,3,0,17,449,12,43.40714347680884,43.40714347680884
10.108,7.1,406,6601.0,1968,9,7,5,1,55,233,7,42.66257361664242,42.66257361664242
34.192,7.078,4172,8321.0,1994,7,15,4,0,29,236,9,59.00497182162701,59.00497182162701
20.04,7.078,1034,4211.0,2006,10,6,4,0,17,195,15,49.13658516294085,49.13658516294085
17.979,7.077,318,3979.0,2021,9,12,6,1,2,167,17,40.800257434408344,40.800257434408344
10.937,7.077,1505,3463.0,2019,9,30,0,0,4,144,8,51.78391221396258,51.78391221396258
10.384,7.1,339,9272.0,1994,9,17,5,1,29,276,4,41.38551388503247,41.38551388503247
30.245,7.077,2371,8921.0,2009,10,22,3,0,14,530,10,54.998825955352366,54.998825955352366
6.6,7.077,1168,3891.0,2002,12,13,4,0,21,200,30,49.99124833533782,49.99124833533782
